author,comment,timestamp,like_count,tipe_produk,brand,segment,release_date
@epicgame9697,"Tolong chindo satu ini,hapus dan berhenti dulu ngiklanin produk Apple. Lu nasionalisme,apa kagak? Apa sama kayak Apple lu cuma numpang nyari duit doang?",2024-11-07T15:52:18Z,0,iPhone 16,Apple,Flagship,October 2024
@Senimanpertempuran-z7t,iPhone 16 ILEGAL di NKRI,2024-11-07T15:24:13Z,0,iPhone 16,Apple,Flagship,October 2024
@dadar_267,"Hrs jgn review bisa kena dampak klo skrg ada yg pegang iPhone 16 itu di sebut sangat ilegal, tau kan iPhone ingin untung nya saja tp tdk mau investasi",2024-11-07T14:00:37Z,2,iPhone 16,Apple,Flagship,October 2024
@shandymedika258,"Blacklist semua konten kreator yang mempromosikan Iphone 16. 
Seluruh rakyat sepakat blokir Iphone 16, ehh....mereka malah promosikan Iphone 16.",2024-11-07T13:53:37Z,0,iPhone 16,Apple,Flagship,October 2024
@platuk,iphone dah dibekukan diindonesia,2024-11-07T13:50:11Z,0,iPhone 16,Apple,Flagship,October 2024
@ButixPass,Semoga iPhone GK masuk Indonesia.percuma harganya mhal,2024-11-07T13:24:56Z,0,iPhone 16,Apple,Flagship,October 2024
@golekduwik-ym3kn,Bang kenapa nggak boleh di Indonesia ada 16 iPhone itu soalnya tuh dilarang di Indonesia jadi nggak bisa keluar 16 jadinya spidol warna grey soalnya tuh negeri kita itu nggak boleh kemarin 16 pro,2024-11-07T13:11:50Z,1,iPhone 16,Apple,Flagship,October 2024
@MDalpari,"Hotel bakal diramaikan lagi oleh para Bocil.
Pengusaha hotel sebaiknya ganti warna sprei yang sebelumya berwarna putih menjadi warna gelap. 😂😂😂

Yang faham, acungkan jempol...",2024-11-07T12:57:18Z,0,iPhone 16,Apple,Flagship,October 2024
@MDalpari,🎉 Kena cukai berapa bang?,2024-11-07T12:53:39Z,0,iPhone 16,Apple,Flagship,October 2024
@jallnanlong2679,Makan tuh iphone 16 😅😅😅,2024-11-07T10:31:59Z,0,iPhone 16,Apple,Flagship,October 2024
@hadipajawan6535,Tuk kedepannya iphone menjadi barang ilegal di indonesia.,2024-11-07T05:14:21Z,0,iPhone 16,Apple,Flagship,October 2024
@my_last_breath2686,Kaum mendang2 kaya gue milih android 🗿,2024-11-07T03:59:25Z,0,iPhone 16,Apple,Flagship,October 2024
@najibraihan1,18:34 hah tekanan yang tidak menekan?😂,2024-11-07T03:26:55Z,1,iPhone 16,Apple,Flagship,October 2024
@ikhwanayu7613,Cuman dirubah kamera nya doang.... Langsung fomo pengen beli hadeeehhh,2024-11-07T02:56:34Z,0,iPhone 16,Apple,Flagship,October 2024
@zegion-888,banned APPLE,2024-11-07T02:34:39Z,0,iPhone 16,Apple,Flagship,October 2024
@bremendanuartha8764,apple penjajah ekonomi indonesia,2024-11-07T01:47:59Z,0,iPhone 16,Apple,Flagship,October 2024
@yanzz5941,"Orang kaya pinter .tp masih aja mau d bodohin .😂
Mending uang beli buat yg lebih berguna .
Nyumbang sekolah kek ap kek.
Nyumbang ke i phone hadeh",2024-11-07T01:28:08Z,0,iPhone 16,Apple,Flagship,October 2024
@Ana-fr5cj,"Kok murah bgt ya.. dikantong cmn ad recehan nh.. 500,5000,10000 🤣 buat beli kopi kapal api ☕️",2024-11-07T00:30:25Z,0,iPhone 16,Apple,Flagship,October 2024
@dennyalfian7824,Ilegal itu bos (sekarang) ini pemerintah melarang iphone 16 dijual di Indonesia😂,2024-11-07T00:09:06Z,1,iPhone 16,Apple,Flagship,October 2024
@achmadhidayat1781,SOK KAYA LO... Konten didahulukan spy sll kelihatan UPDATE....,2024-11-06T23:58:16Z,0,iPhone 16,Apple,Flagship,October 2024
@dhantobbaco8848,Udah di blokir,2024-11-06T23:56:42Z,0,iPhone 16,Apple,Flagship,October 2024
@baguswahyudi4230,"Semoga dengan komenku disini bisa buat rakyat indonesia melek bahwa apple sangat rakus dan membodohi indonesia, kita sebagai bangsa besar dibodohi dan diinjak injak harga diri kita, masak cuman mau buka pabrik di indonesia minta bebas pajak 50 th, kontribusi apple bagi indonesia apa? apakah dia segalanya bagi indonesia? jawabannya tidak, jujur dari keluar apple saya cenderung suka android, android dengan harga wajar tp fiturnya lebih banyak dan komplit dari apple, sekarang apple di blacklist di indonesia, biar tahu rasa mereka, emang smartphone hanya yg punya aplle saja, yg lain bnyk yg antri boss, GA PAKAI IPHONE KAMI JUGA BISA HIDUP BOS",2024-11-06T23:22:45Z,4,iPhone 16,Apple,Flagship,October 2024
@lucky81515,imei bayar berapa cukainya  kak,2024-11-06T17:43:25Z,0,iPhone 16,Apple,Flagship,October 2024
@Mas_Bimo,Gimana ni resmi gak boleh masuk di indonesia,2024-11-06T17:31:21Z,0,iPhone 16,Apple,Flagship,October 2024
@Uknownpati,Mantap sih keren banget iphone 16 mantap ❤ udah kebeli kuota buat nonton reviewnya 😂,2024-11-06T16:57:10Z,0,iPhone 16,Apple,Flagship,October 2024
@fabiyanshaka7318,😀😀😀....Ip 16 rugi besar g bs masuk indonesia...,2024-11-06T16:41:13Z,0,iPhone 16,Apple,Flagship,October 2024
@BapakSamsul-s8y,"Bookot produk yg suka ngeremehin indonesia....
Hanya mau ambil untung aja...",2024-11-06T14:04:24Z,0,iPhone 16,Apple,Flagship,October 2024
@Anunnaki-R,SEKARANG ALHAMDULILLAH IPHONE 16 DI BLOKIR DI INDONESIA😂😂😂,2024-11-06T13:24:48Z,1,iPhone 16,Apple,Flagship,October 2024
@marioloyamasei83,"Harusnya para reviewer2 youtube ini mendukung pemerintah agar Apple tidak masuk Indonesia tanpa pajak. Masa warga kita aja yang dipajakin, giliran mereka perusahaan besar yang dimintai pajak malah minta pembebasan pajak. Youtuber sebagai influencer harusnya mendukung pemerintah dan bisa memberikan edukasi ke subscribernya sekaligus memberi pelajaran ke si Apple nya yang cuma mau ngambil untung dr rakyat Indonesia tapi tidak mau bayar pajak. Jangan krn loe bisa akses iphone keluar trus loe seenaknya mengabaikan kepentingan negara dan rakyat Indonesia. Menurut saya youtuber2 ini jauh dari kata nasionalis. Harusnya mereka ikut memboikot iphone 16, bukannya malah ngereview di luar negeri.",2024-11-06T13:19:17Z,0,iPhone 16,Apple,Flagship,October 2024
@amenkje02,Apa pendapat bang David tentang iPhone yg bakal di boikot?,2024-11-06T12:56:47Z,0,iPhone 16,Apple,Flagship,October 2024
@amenkje02,Apa pendapat bang David tentang iPhone yg bakal di boikot?,2024-11-06T12:53:53Z,0,iPhone 16,Apple,Flagship,October 2024
@Hengkiturnando1278,"Apakah youtuber ini punya iphone 16 di indo??? 
Siap2 diblokir😂😂😂",2024-11-06T12:35:43Z,0,iPhone 16,Apple,Flagship,October 2024
@krpwave9783,"Capek la ngikutin generasi2 hp.. Ada j yg baru. Ntr taun depan Ip 17, gtu2 j trus. Q tetap stay di IP 11, stop la. 
Yg penting q beli Iphone dgn cara yg halal, q belinya cash (no credit, no jual diri) 😅😅",2024-11-06T11:57:57Z,0,iPhone 16,Apple,Flagship,October 2024
@idimancing1339,BOIKOT iPhone 16,2024-11-06T11:09:59Z,0,iPhone 16,Apple,Flagship,October 2024
@rezarakansyah2686,Syg bgt designya kaya oppo😂kalo yg pro baru deh mewah,2024-11-06T10:55:40Z,0,iPhone 16,Apple,Flagship,October 2024
@tutimulyati5122,Bang punya charger nokia yang kecil ga,2024-11-06T08:45:34Z,0,iPhone 16,Apple,Flagship,October 2024
@idsantri,Boikot apple,2024-11-06T08:23:44Z,0,iPhone 16,Apple,Flagship,October 2024
@recsmail8757,"Dan di ban ip sama indo, cuman jadi hp kamera",2024-11-06T07:18:45Z,0,iPhone 16,Apple,Flagship,October 2024
@Bimantara2nd,Kita dikadalin terus sm apple.,2024-11-06T07:09:02Z,0,iPhone 16,Apple,Flagship,October 2024
@muhammadhelmy4588,bang bahas tax holiday yg iphone minta bang,2024-11-06T06:59:13Z,0,iPhone 16,Apple,Flagship,October 2024
@Randomcenel.53,Disen baru harga mahal hp sama aja gada perubahan huuhh,2024-11-06T05:56:48Z,0,iPhone 16,Apple,Flagship,October 2024
